school;user0;user1;user2;user3;user4;user5
14,3;0,22;0,23;0,05;1,9;0,47;0,67
14,1;0,3;0,4;0,2;2,3;0,28;0,4
7,5;0,37;0,47;0,4;2,4;0,39;0,56
5,75;0,67;0,67;0,3;2,2;0,6;0,85
5,9;1;1,07;1,5;2,9;0,6;0,85
2,4;0,5;0,73;0,3;2,6;0,6;0,85
2,1;0,2;0,33;0,3;2;0,57;0,82
1,75;0,2;0,27;0,6;1,2;0,43;0,62
3;0,1;0,13;0,35;1;0,15;0,21
3,4;0,17;0,2;0,2;0,8;0,14;0,2
3,75;0,17;0,27;0,25;0,7;0,11;0,15
4;0,12;0,13;0,05;1,1;0,09;0,13
4,3;0,18;0,23;0,05;1,3;0,07;0,1
10,2;0,17;0,27;0,05;1;0,06;0,09
10,5;0,22;0,2;1;1,2;0,07;0,1
17,9;0,38;0,5;0,35;1,3;0,08;0,11
17;0,43;0,6;0,25;1,5;0,09;0,13
15,2;0,27;0,4;0,2;1,6;0,84;1,2
14,75;0,17;0,2;0,05;1,7;0,84;1,2
14,6;0,22;0,3;0,05;1,6;0,22;0,31
14,3;0,25;0,33;1,75;1,1;0,2;0,28
14;0,22;0,31;1,6;1,6;0,09;0,13
14,75;0,27;0,33;0,4;2;0,47;0,67
14,9;0,22;0,33;1,75;1,7;0,44;0,63
14,3;0,22;0,23;0,05;1,9;0,47;0,67
14,1;0,3;0,4;0,2;2,3;0,28;0,4
7,5;0,37;0,47;0,4;2,4;0,39;0,56
5,75;0,67;0,67;0,3;2,2;0,6;0,85
5,9;1;1,07;1,5;2,9;0,6;0,85
2,4;0,5;0,73;0,3;2,6;0,6;0,85
2,1;0,2;0,33;0,3;2;0,57;0,82
1,75;0,2;0,27;0,6;1,2;0,43;0,62
3;0,1;0,13;0,35;1;0,15;0,21
3,4;0,17;0,2;0,2;0,8;0,14;0,2
3,75;0,17;0,27;0,25;0,7;0,11;0,15
4;0,12;0,13;0,05;1,1;0,09;0,13
4,3;0,18;0,23;0,05;1,3;0,07;0,1
10,2;0,17;0,27;0,05;1;0,06;0,09
10,5;0,22;0,2;1;1,2;0,07;0,1
17,9;0,38;0,5;0,35;1,3;0,08;0,11
17;0,43;0,6;0,25;1,5;0,09;0,13
15,2;0,27;0,4;0,2;1,6;0,84;1,2
14,75;0,17;0,2;0,05;1,7;0,84;1,2
14,6;0,22;0,3;0,05;1,6;0,22;0,31
14,3;0,25;0,33;1,75;1,1;0,2;0,28
14;0,22;0,31;1,6;1,6;0,09;0,13
14,75;0,27;0,33;0,4;2;0,47;0,67
14,9;0,22;0,33;1,75;1,7;0,44;0,63
14,3;0,22;0,23;0,05;1,9;0,47;0,67
14,1;0,3;0,4;0,2;2,3;0,28;0,4
7,5;0,37;0,47;0,4;2,4;0,39;0,56
5,75;0,67;0,67;0,3;2,2;0,6;0,85
5,9;1;1,07;1,5;2,9;0,6;0,85
2,4;0,5;0,73;0,3;2,6;0,6;0,85
2,1;0,2;0,33;0,3;2;0,57;0,82
1,75;0,2;0,27;0,6;1,2;0,43;0,62
3;0,1;0,13;0,35;1;0,15;0,21
3,4;0,17;0,2;0,2;0,8;0,14;0,2
3,75;0,17;0,27;0,25;0,7;0,11;0,15
4;0,12;0,13;0,05;1,1;0,09;0,13
4,3;0,18;0,23;0,05;1,3;0,07;0,1
10,2;0,17;0,27;0,05;1;0,06;0,09
10,5;0,22;0,2;1;1,2;0,07;0,1
17,9;0,38;0,5;0,35;1,3;0,08;0,11
17;0,43;0,6;0,25;1,5;0,09;0,13
15,2;0,27;0,4;0,2;1,6;0,84;1,2
14,75;0,17;0,2;0,05;1,7;0,84;1,2
14,6;0,22;0,3;0,05;1,6;0,22;0,31
14,3;0,25;0,33;1,75;1,1;0,2;0,28
14;0,22;0,31;1,6;1,6;0,09;0,13
14,75;0,27;0,33;0,4;2;0,47;0,67
14,9;0,22;0,33;1,75;1,7;0,44;0,63
14,3;0,22;0,23;0,05;1,9;0,47;0,67
14,1;0,3;0,4;0,2;2,3;0,28;0,4
7,5;0,37;0,47;0,4;2,4;0,39;0,56
5,75;0,67;0,67;0,3;2,2;0,6;0,85
5,9;1;1,07;1,5;2,9;0,6;0,85
2,4;0,5;0,73;0,3;2,6;0,6;0,85
2,1;0,2;0,33;0,3;2;0,57;0,82
1,75;0,2;0,27;0,6;1,2;0,43;0,62
5;0,1;0,13;0,35;1;0,18;0,25
5,5;0,17;0,2;0,2;0,8;0,15;0,22
6;0,17;0,27;0,25;0,7;0,11;0,16
6,3;0,12;0,13;0,05;1,1;0,08;0,12
6;0,18;0,23;0,05;1,3;0,08;0,11
17,5;0,17;0,27;0,05;1;0,07;0,1
16,5;0,22;0,2;1;1,2;0,09;0,13
23;0,38;0,5;0,35;1,3;0,18;0,25
21;0,43;0,6;0,25;1,5;0,19;0,27
17,5;0,27;0,4;0,2;1,6;0,84;1,2
16,5;0,17;0,2;0,05;1,7;0,77;1,1
16,4;0,22;0,3;0,05;1,6;0,21;0,3
16;0,25;0,33;1,75;1,1;0,08;0,12
16,5;0,22;0,31;1,6;1,6;0,09;0,13
16,8;0,27;0,33;0,4;2;0,11;0,16
17;0,22;0,33;1,75;1,7;0,47;0,67
16;0,22;0,23;0,05;1,9;0,49;0,7
16,2;0,3;0,4;0,2;2,3;0,28;0,4
6,75;0,37;0,47;0,4;2,4;0,36;0,52
5;0,67;0,67;0,3;2,2;0,57;0,82
5,5;1;1,4;1,5;2,9;0,56;0,8
2;0,5;0,87;0,3;2,6;0,44;0,63
2,2;0,2;0,27;0,3;2;0,56;0,8
2,5;0,2;0,27;0,6;1,2;0,44;0,63
2,4;0,12;0,16;0,35;1;0,23;0,325
2,75;0,2;0,24;0,2;0,8;0,2;0,286
3;0,2;0,32;0,25;0,7;0,15;0,208
3,15;0,14;0,16;0,05;1,1;0,11;0,156
2,75;0,22;0,28;0,05;1,3;0,1;0,143
8,75;0,2;0,32;0,05;1;0,09;0,13
8,25;0,26;0,24;1;1,2;0,12;0,169
11,5;0,46;0,6;0,35;1,3;0,25;0,351
10;0,52;0,72;0,25;1,5;1,09;1,56
8,75;0,32;0,48;0,2;1,6;1;1,43
8,25;0,2;0,24;0,05;1,7;0,28;0,4
8,1;0,26;0,36;0,05;1,6;0,11;0,156
8;0,3;0,4;1,75;1,1;0,12;0,17
8,25;0,26;0,37;1,6;1,6;0,15;0,208
8,4;0,32;0,4;0,4;2;0,61;0,871
8,5;0,26;0,4;1,75;1,7;0,64;0,91
8;0,26;0,28;0,05;1,9;0,36;0,52
